gene,label,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS,Intron,CADD_mean,CADD_var,EVE_mean,EVE_var
USP26,0.0,2742.0,0.1525423728813559,0.1016949152542373,0.0,0.6892655367231638,0.0338983050847457,0.0564971751412429,0.0,0.0,16.432788994253432,443.1524831243973,0.01197847,4.664137487448538e-05,4.0,0.23453397881694,0.6087765302045256,0.2700440570750071,0.0947324593185327,0.0029324022346368,0.0372570125428052,7.0,4.0,179.0,8.0,2.0,1,11.173631284916198,100.49174708800452,0.4103664552020959,0.061054630203009
USP38,0.0,3129.0,0.2258064516129032,0.043010752688172,0.010752688172043,0.6451612903225806,0.032258064516129,0.075268817204301,0.0,0.0,17.479421882056588,678.0,0.002877085,2.85733663509132e-05,11.0,9.4091855495215,0.6247336040442214,0.0360295600800224,0.0195107354219087,-0.0092916030534351,0.1368148523465967,20.0,1.0,107.0,5.0,4.0,2,18.78817757009346,78.05015039269965,0.4103664552020959,0.061054630203009
UTS2R,0.0,1170.0,0.2413793103448276,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,19.313712591192346,443.1524831243973,0.020091353541242,0.0,1.0,0.746027451462183,1.3683211126075256,0.8067000729142927,0.1079615533888015,0.0261439024390244,0.1838858713504981,0.0,0.0,29.0,0.0,0.0,0,15.152241379310343,124.00082490394092,0.4103664552020959,0.061054630203009
VAMP3,0.0,303.0,0.3636363636363637,0.0,0.0,0.5454545454545454,0.0,0.0,0.0909090909090909,0.0,18.47633959771484,422.0,0.02227277,0.0001019130058734,27.0,11.0084746975369,0.5536345354071355,0.045828552571654,0.0325777174968973,-0.0473076923076923,0.113701291931896,20.0,2.0,26.0,4.0,3.0,0,12.660499999999995,77.64988602000003,0.4103664552020959,0.061054630203009
VANGL2,0.0,1566.0,0.2920353982300885,0.0353982300884955,0.0088495575221238,0.6548672566371682,0.0530973451327433,0.0088495575221238,0.0,0.0,19.91394093749373,526.0,0.02785902,1.290849355044774e-05,8.0,8.91048347120219,2.2521266998283047,0.2700440570750071,0.0947324593185327,0.0943509933774834,0.2281592269230833,28.0,7.0,137.0,6.0,5.0,0,19.281678832116768,87.16802733726921,0.4103664552020959,0.061054630203009
VIL1,0.0,2484.0,0.3043478260869565,0.0608695652173913,0.008695652173913,0.591304347826087,0.0260869565217391,0.017391304347826,0.008695652173913,0.008695652173913,19.496140287506424,144.0,0.03653782,2.009335658573027e-06,5.0,3.3566208974856395,4.313423525192329,0.7836163551737343,0.1409542330706361,-0.0031139072847682,0.0933532407307416,1.0,0.0,119.0,2.0,1.0,6,18.272134453781515,105.44599950719272,0.4103664552020959,0.061054630203009
VMP1,0.0,1221.0,0.2391304347826087,0.0869565217391304,0.0217391304347826,0.5869565217391305,0.0,0.0434782608695652,0.0217391304347826,0.0,19.95850740394556,361.0,0.02244632,1.403683049213487e-05,7.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0290724637681159,0.1109352257590874,15.0,0.0,64.0,4.0,1.0,0,19.727046875000006,81.04604448983139,0.4103664552020959,0.061054630203009
VPS13A,0.0,9525.0,0.1549707602339181,0.0818713450292397,0.0175438596491228,0.6637426900584795,0.0,0.0789473684210526,0.0029239766081871,0.0,17.50649742137515,696.0,-0.002103664,1.856349380193884e-05,9.0,9.096385417871396,0.9856509148253902,0.0335561674703911,0.0253393843123737,-0.0184754098360655,0.1236296349046357,5.0,2.0,332.0,24.0,5.0,12,21.15461746987951,96.59887203147642,0.4103664552020959,0.061054630203009
VPS18,0.0,2922.0,0.2980769230769231,0.048076923076923,0.0,0.5865384615384616,0.0288461538461538,0.0673076923076923,0.0,0.0,19.983170370183508,172.0,0.05061077,6.91715451762784e-05,27.0,9.784827187901476,0.6630230420241944,0.036703474101436,0.0182301763658183,-0.0071304347826086,0.0823101386755998,2.0,0.0,99.0,5.0,2.0,0,19.627454545454547,86.19791551576998,0.4103664552020959,0.061054630203009
VPS36,0.0,1161.0,0.2413793103448276,0.1034482758620689,0.0344827586206896,0.5862068965517241,0.0,0.0344827586206896,0.0,0.0,18.47766223006495,318.0,0.03677893,0.000178735218916,35.0,9.899780425294058,0.6688457224365194,0.0558466145513341,0.0197255631410144,-0.0489904761904761,0.2009023013088745,10.0,1.0,38.0,1.0,1.0,0,17.56126315789474,140.57944976671405,0.4103664552020959,0.061054630203009
VSNL1,0.0,576.0,0.2916666666666667,0.0416666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,17.04646006684721,1255.0,-0.00201102,5.100655639513891e-06,11.0,5.616771314681784,3.244779428174739,0.0979464897836512,0.1270849043062032,0.035915625,0.0800507070134884,8.0,0.0,33.0,0.0,0.0,0,20.04815151515152,54.42600650757578,0.4103664552020959,0.061054630203009
VWA3B,0.0,3885.0,0.2587064676616915,0.0298507462686567,0.0099502487562189,0.681592039800995,0.0497512437810945,0.0199004975124378,0.0,0.0,18.462183117065678,716.0,0.02812554,0.0,0.0,2.34454698883419,2.0885749975921133,0.2700440570750071,0.0947324593185327,0.0152697841726618,0.1023146575958021,10.0,1.0,212.0,3.0,1.0,3,14.285750000000004,100.24619359123228,0.4103664552020959,0.061054630203009
VWC2L,0.0,669.0,0.2698412698412698,0.0793650793650793,0.0,0.6507936507936508,0.1269841269841269,0.0,0.0,0.0,15.691166903802689,1018.0,-0.0008663003999999,0.0,0.0,0.2348276417331249,0.7764302288298984,0.2700440570750071,0.0947324593185327,0.0270432098765432,0.0787506597084209,10.0,6.0,78.0,1.0,0.0,0,21.00794871794873,88.53326994538793,0.4103664552020959,0.061054630203009
WBP2,0.0,786.0,0.2,0.05,0.0,0.75,0.0,0.0,0.0,0.0,20.720507303535644,178.0,0.03458488,1.0552041738524382e-05,14.0,11.638122312761526,0.7322555496388756,0.0208709032034092,0.0081176658472337,0.0147193548387096,0.0545109247372744,3.0,5.0,33.0,0.0,0.0,5,18.722393939393942,85.99388724621213,0.4103664552020959,0.061054630203009
WBP4,0.0,1131.0,0.1521739130434782,0.0652173913043478,0.0434782608695652,0.6521739130434783,0.0652173913043478,0.0869565217391304,0.0,0.0,18.22220293314965,417.0,0.07601538,3.4296094548979965e-05,44.0,8.254152452744082,0.6116054759194063,0.0410281565145885,0.0160004191665509,-0.0319041666666666,0.1901736563406515,5.0,5.0,53.0,2.0,2.0,1,20.10139622641509,88.16029135921627,0.4103664552020959,0.061054630203009
WBSCR22,0.0,897.0,0.2564102564102564,0.0512820512820512,0.0769230769230769,0.6153846153846154,0.0769230769230769,0.0,0.0,0.0,20.120532788326987,214.0,0.05294519,1.3867283600090268e-05,17.0,10.643580351987106,0.6455749171556333,0.0488101119097309,0.0326785366027408,0.0477375,0.1040497195068986,3.0,0.0,45.0,2.0,0.0,5,18.576622222222227,95.73531996767672,0.4103664552020959,0.061054630203009
WBSCR27,0.0,738.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,20.06824164869069,208.0,0.03675152,5.8820384695259555e-08,2.0,5.479087160561521,1.9233179768994773,0.1760505763880193,0.1699227802703779,0.0520345454545454,0.1300663106659366,2.0,0.0,37.0,0.0,1.0,0,15.368918918918917,90.80741224324322,0.4103664552020959,0.061054630203009
WDR3,0.0,2832.0,0.2738095238095238,0.0595238095238095,0.0238095238095238,0.5952380952380952,0.0476190476190476,0.0476190476190476,0.0,0.0,17.639470726249254,596.0,-0.005050158,9.286491068184096e-06,23.0,9.600770777606444,0.7390717042460991,0.0325896610748196,0.0121152301595302,-0.0163728971962616,0.1315691073660591,3.0,3.0,87.0,4.0,0.0,1,20.563701149425288,87.85968025848703,0.4103664552020959,0.061054630203009
WDR46,0.0,1833.0,0.25,0.0192307692307692,0.0192307692307692,0.6730769230769231,0.0,0.0384615384615384,0.0,0.0,20.474523897639767,262.0,0.03001948,9.151436937007352e-09,4.0,10.10720734782442,0.6355726559646439,0.2700440570750071,0.0947324593185327,-0.002045205479452,0.0939849886601627,6.0,0.0,58.0,1.0,1.0,2,18.746603448275863,53.50544764700543,0.4103664552020959,0.061054630203009
WDR53,0.0,1077.0,0.3076923076923077,0.0256410256410256,0.0,0.5897435897435898,0.0769230769230769,0.0512820512820512,0.0256410256410256,0.0,20.170851728439747,156.0,0.02970744,1.796306346911019e-06,4.0,7.360980789361013,0.7405313533490415,0.0387350520606689,0.0146196525373429,0.0614,0.1953293638565778,0.0,6.0,42.0,3.0,0.0,0,17.300690476190475,103.60127080429731,0.4103664552020959,0.061054630203009
WDR72,0.0,3309.0,0.222707423580786,0.0786026200873362,0.0262008733624454,0.6200873362445415,0.0174672489082969,0.0480349344978166,0.0,0.0043668122270742,13.916748131889026,1008.0,-0.02907954,0.0,0.0,5.995131426748108,3.860317269132024,0.4589573470662908,0.2476845702160588,-0.0033940119760479,0.1120449239996336,8.0,2.0,229.0,8.0,3.0,0,18.657550218340614,110.59815633628284,0.2868526363636363,0.0311735063153852
WDR89,0.0,1164.0,0.1034482758620689,0.0689655172413793,0.0,0.8275862068965517,0.0,0.0,0.0,0.0,18.288500687147668,221.0,0.02703588,6.959129654947234e-06,7.0,8.256401896658165,0.52343749155686,0.2700440570750071,0.0947324593185327,-0.0184215686274509,0.0657116616436594,1.0,0.0,30.0,0.0,0.0,0,19.313266666666664,71.2752876505747,0.4103664552020959,0.061054630203009
WFDC1,0.0,663.0,0.1764705882352941,0.1176470588235294,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,19.158459301033705,396.0,0.007983214,5.0450235796273416e-05,7.0,5.949011830767867,1.9808388308695528,0.0730553536114171,0.1015173131929244,-0.04618,0.2227792611532769,2.0,4.0,22.0,1.0,0.0,0,16.2245,172.86266388095245,0.4103664552020959,0.061054630203009
WFDC5,0.0,372.0,0.2727272727272727,0.0,0.0454545454545454,0.6818181818181818,0.0,0.0,0.0,0.0,19.722652795962865,324.0,0.04627753,0.0,7.0,1.7165928848114822,2.706052326534905,0.6371970508820752,0.177288973630491,0.1112433333333333,0.2435195169226117,13.0,2.0,36.0,1.0,0.0,0,11.056416666666664,83.97117053571428,0.4103664552020959,0.061054630203009
WFS1,0.0,2673.0,0.3684210526315789,0.0087719298245614,0.0,0.6052631578947368,0.0526315789473684,0.0087719298245614,0.0087719298245614,0.0,18.6735533876036,599.0,0.0482491,1.1758318740652138e-05,9.0,10.127261780914491,1.183528279580872,0.0465562320839528,0.0295423771055708,-0.0313601449275362,0.1389819264341278,2.0,0.0,114.0,2.0,0.0,0,16.474526315789475,117.61604711877035,0.5087080606060606,0.0676046177181212
WHAMM,0.0,2430.0,0.2794117647058824,0.0294117647058823,0.0147058823529411,0.6764705882352942,0.0,0.0,0.0,0.0,18.861895044522974,631.0,0.02346606,0.0,0.0,8.359393170748499,0.5282311906190529,0.2700440570750071,0.0947324593185327,0.0223,0.1251463696228829,5.0,1.0,74.0,0.0,0.0,0,13.659675675675675,100.1161090166605,0.4103664552020959,0.061054630203009
WIPF3,0.0,1452.0,0.3863636363636364,0.0454545454545454,0.0227272727272727,0.5227272727272727,0.0681818181818181,0.0227272727272727,0.0,0.0,18.611634703411266,579.0,0.01731649,1.8407989060831504e-07,3.0,4.000659907010864,1.9178880587931684,0.2700440570750071,0.0947324593185327,0.0407333333333333,0.1190711941698988,0.0,0.0,50.0,2.0,0.0,8,14.44916,109.4415511167347,0.4103664552020959,0.061054630203009
WNT5A,0.0,1143.0,0.2166666666666666,0.0,0.0166666666666666,0.75,0.0,0.0166666666666666,0.0,0.0,14.80797972648884,425.0,0.01975738,2.6514416063343515e-06,6.0,8.36184380314479,2.259924275888852,0.0765858918296028,0.124649725510718,-0.0037264367816091,0.0903638856503648,26.0,4.0,84.0,4.0,2.0,0,20.566095238095237,61.848812520940896,0.6020675,0.2472148833244999
WTAP,0.0,1191.0,0.1969696969696969,0.1212121212121212,0.0454545454545454,0.5909090909090909,0.0606060606060606,0.0454545454545454,0.0,0.0,19.296199716712703,604.0,0.01850378,3.2645139786596066e-05,16.0,10.633248643037744,0.5541538683220764,0.0679285096815301,0.0199070961564569,-0.0286067961165048,0.1414978268467629,5.0,0.0,86.0,13.0,5.0,31,22.706267441860447,71.34709913939811,0.4103664552020959,0.061054630203009
WWTR1,0.0,1203.0,0.3953488372093023,0.0465116279069767,0.0232558139534883,0.4651162790697674,0.0,0.0697674418604651,0.0,0.0,19.089922401980782,263.0,0.01846221,1.4969237997612508e-05,22.0,8.393965424032178,1.6967473813737426,0.0773759038004591,0.1288589306298964,0.0490673469387755,0.1501405238200575,7.0,0.0,47.0,3.0,0.0,0,18.10053191489362,62.2079749935245,0.247676,0.0090626184499999
XCL1,0.0,345.0,0.1428571428571428,0.0,0.0571428571428571,0.7142857142857143,0.0857142857142857,0.0857142857142857,0.0,0.0,18.57148676429113,440.0,0.01539213,0.0,1.0,3.1452943446152126,1.901879450749148,0.2700440570750071,0.0947324593185327,0.1017563636363636,0.2192155002512669,6.0,0.0,38.0,3.0,0.0,0,11.788500000000004,111.79288225675676,0.4103664552020959,0.061054630203009
XG,0.0,588.0,0.0,0.0952380952380952,0.0,0.8095238095238095,0.0,0.0952380952380952,0.0,0.0,17.628591493984388,443.1524831243973,0.02301349,0.0,0.0,3.933058972109412,2.693054233432382,0.2700440570750071,0.0947324593185327,0.0136540213902524,0.0596380750520646,7.0,5.0,30.0,2.0,1.0,0,13.8293,129.1481626310345,0.4103664552020959,0.061054630203009
XKR3,0.0,1380.0,0.1714285714285714,0.1,0.0,0.6714285714285714,0.0428571428571428,0.0428571428571428,0.0,0.0142857142857142,16.705433949153562,720.0,-0.09746838,0.0,1.0,0.5327337876497621,0.9894602561096372,0.2700440570750071,0.0947324593185327,0.0136540213902524,0.0596380750520646,0.0,1.0,68.0,2.0,2.0,0,11.06813235294118,104.20598593744512,0.4103664552020959,0.061054630203009
XPNPEP1,0.0,2001.0,0.2093023255813953,0.0465116279069767,0.0348837209302325,0.686046511627907,0.0465116279069767,0.0232558139534883,0.0,0.0,17.924353239383066,644.0,-0.03119546,0.0002955557857216,69.0,10.232395834547336,0.5390357695454401,0.2870606321966018,0.1950432005296208,-0.0404248120300751,0.1905662604185932,7.0,0.0,90.0,2.0,1.0,0,22.28534444444445,105.23925461036208,0.4103664552020959,0.061054630203009
YARS,0.0,1587.0,0.2131147540983606,0.0327868852459016,0.0,0.6721311475409836,0.0491803278688524,0.0655737704918032,0.0163934426229508,0.0,20.353390235623475,195.0,0.02562997,3.37243432907794e-05,37.0,11.020334964717405,0.5929111102277238,0.0599223833650677,0.0250286149160976,0.0101227272727272,0.1112216968361274,3.0,3.0,65.0,5.0,1.0,4,21.308907692307688,110.53412355384614,0.66033475,0.0273914582029166
YJEFN3,0.0,900.0,0.3103448275862069,0.0,0.0,0.6551724137931034,0.0,0.0344827586206896,0.0,0.0,19.72779883369012,284.0,0.007439512,0.0,0.0,5.891120516750952,1.698057676638824,0.2700440570750071,0.0947324593185327,0.0084638888888888,0.1087317958014576,0.0,0.0,29.0,1.0,0.0,1,19.521862068965515,64.53573362315271,0.4103664552020959,0.061054630203009
ZBTB33,0.0,2019.0,0.1126760563380281,0.0985915492957746,0.0,0.7042253521126759,0.0985915492957746,0.0845070422535211,0.0,0.0,19.16780327047674,443.1524831243973,0.02758223,5.288924569223461e-05,24.0,9.614529446653632,0.6601892326724467,0.2478955732009861,0.1939676693070454,0.0117103896103896,0.0363960451127344,34.0,0.0,98.0,2.0,5.0,0,17.04697959183673,90.26175463875444,0.4103664552020959,0.061054630203009
ZBTB45,0.0,1536.0,0.3421052631578947,0.0526315789473684,0.0,0.5657894736842105,0.0,0.0394736842105263,0.0,0.0,21.35049843410116,276.0,0.0108664,0.0,1.0,8.305557179160532,0.5952169770193826,0.2700440570750071,0.0947324593185327,0.0136540213902524,0.0596380750520646,0.0,0.0,73.0,3.0,0.0,0,14.115424657534252,99.17405019216132,0.4103664552020959,0.061054630203009
ZC3H4,0.0,3912.0,0.303030303030303,0.0242424242424242,0.0303030303030303,0.5878787878787879,0.0424242424242424,0.0303030303030303,0.0242424242424242,0.0,20.269404090317494,179.0,0.03682464,1.1552115230905117e-05,19.0,10.017920304650064,0.4541441972615026,0.2700440570750071,0.0947324593185327,0.012929906542056,0.1188284459752312,6.0,0.0,162.0,8.0,1.0,0,17.886487654320987,123.7407990712752,0.4103664552020959,0.061054630203009
ZC3H6,0.0,3570.0,0.150375939849624,0.037593984962406,0.0,0.7142857142857143,0.0,0.0902255639097744,0.0075187969924812,0.0,19.178772792361407,449.0,0.02351576,0.0,1.0,8.012044980904603,0.8951565392727748,0.2700440570750071,0.0947324593185327,0.0107018957345971,0.1071801822428032,9.0,4.0,133.0,9.0,4.0,0,20.33634586466164,56.36630283401686,0.4103664552020959,0.061054630203009
ZC3HAV1L,0.0,903.0,0.1739130434782608,0.0,0.0434782608695652,0.7826086956521741,0.0,0.0,0.0,0.0,19.078838011570888,243.0,0.02850462,1.779185268393345e-05,10.0,5.109655448765059,1.5816109943969232,0.2700440570750071,0.0947324593185327,0.0576921052631578,0.1193687814728152,4.0,0.0,27.0,0.0,0.0,0,14.78555555555556,76.60654056410256,0.4103664552020959,0.061054630203009
ZC4H2,0.0,675.0,0.2678571428571428,0.0535714285714285,0.0178571428571428,0.6071428571428571,0.0,0.0535714285714285,0.0,0.0,16.582942570515478,443.1524831243973,-0.02110782,3.852079490867444e-06,10.0,6.89530723470041,1.6238655505121669,0.2700440570750071,0.0947324593185327,0.0191864406779661,0.1230441418072958,12.0,6.0,103.0,5.0,0.0,34,14.986339805825242,113.79426693241965,0.508126,0.129116574156
ZCCHC18,0.0,1212.0,0.2682926829268293,0.024390243902439,0.0,0.6585365853658537,0.0,0.048780487804878,0.0,0.0,19.313712591192346,443.1524831243973,0.020091353541242,0.0,0.0,3.6648188919059193,1.7432958479223208,0.2700440570750071,0.0947324593185327,-0.0114974358974358,0.1130333091074677,6.0,7.0,51.0,2.0,1.0,0,10.832019607843142,66.18505421960784,0.4103664552020959,0.061054630203009
ZDHHC1,0.0,1458.0,0.2439024390243902,0.073170731707317,0.0,0.6585365853658537,0.0,0.024390243902439,0.0,0.0,20.089690986106067,153.0,0.04200329,0.0,0.0,7.38447486809041,1.2000806927624237,0.2435638041817864,0.1754009653930187,-0.0263862068965517,0.1501321055607198,2.0,1.0,43.0,1.0,0.0,0,17.508232558139532,104.60339708748612,0.4103664552020959,0.061054630203009
ZDHHC12,0.0,804.0,0.1666666666666666,0.1666666666666666,0.0,0.6111111111111112,0.0,0.0555555555555555,0.0,0.0,20.83082774219245,197.0,0.03839355,4.759662466549897e-07,2.0,9.516968741657264,1.0752396551460446,0.0961293467100398,0.0971667287675642,0.0177967741935483,0.0826818405926459,0.0,0.0,20.0,1.0,0.0,2,21.9051,106.05844430526314,0.4103664552020959,0.061054630203009
ZDHHC16,0.0,1134.0,0.25,0.0208333333333333,0.0416666666666666,0.5625,0.0,0.0416666666666666,0.0833333333333333,0.0,19.08559045550689,188.0,0.04175097,0.0,1.0,9.379198141209384,0.5962496989207745,0.2700440570750071,0.0947324593185327,-0.0240536231884058,0.0887129642335571,5.0,0.0,50.0,5.0,2.0,4,19.84812,98.77028516897958,0.4103664552020959,0.061054630203009
ZDHHC24,0.0,855.0,0.2916666666666667,0.0833333333333333,0.0416666666666666,0.5416666666666666,0.0,0.0416666666666666,0.0,0.0,20.358092046504208,194.0,0.06160982,4.4868970379365536e-08,2.0,8.337899828943502,0.7098193349952953,0.0751917815344245,0.1357947194508491,0.0550212121212121,0.1877250500027388,1.0,0.0,28.0,2.0,0.0,0,19.175,115.18180066666667,0.4103664552020959,0.061054630203009
ZDHHC5,0.0,2148.0,0.2048192771084337,0.0120481927710843,0.0,0.7108433734939759,0.036144578313253,0.0240963855421686,0.0481927710843373,0.0,19.816771338184463,354.0,0.01455356,1.990484001075848e-05,6.0,11.363485494930352,0.5937359031618118,0.0681819384138204,0.0708130771180504,0.014,0.0951920181527842,9.0,8.0,87.0,9.0,4.0,0,21.78355172413794,54.11562913392143,0.4103664552020959,0.061054630203009
ZFAND3,0.0,684.0,0.2258064516129032,0.032258064516129,0.032258064516129,0.6451612903225806,0.0967741935483871,0.032258064516129,0.032258064516129,0.0,18.21082637190871,630.0,0.03197321,4.006647391374944e-07,3.0,10.82881982186234,0.5207768241128483,0.0286065088266955,0.0093223062198515,0.0163444444444444,0.1018975794185417,17.0,0.0,41.0,6.0,1.0,0,21.30241463414633,56.3542543487805,0.4103664552020959,0.061054630203009
ZHX3,0.0,2871.0,0.2389380530973451,0.0353982300884955,0.0,0.6725663716814161,0.0530973451327433,0.0442477876106194,0.0,0.0088495575221238,18.54773464713131,262.0,0.007223713,7.442059053904797e-07,8.0,9.611784135034602,0.9855372368808982,0.889870704878235,0.1262426435851101,0.0538530487804878,0.1878476784407595,9.0,5.0,121.0,5.0,1.0,0,16.265570247933884,94.89755459710744,0.4103664552020959,0.061054630203009
ZMYM4,0.0,4647.0,0.1534090909090909,0.0738636363636363,0.0,0.6590909090909091,0.0,0.1136363636363636,0.0,0.0,19.806249406874688,406.0,0.01932102,3.404684951989811e-05,20.0,10.293700389880188,0.6319647387200211,0.0771190067887393,0.0274603012553609,-0.021388489208633,0.1436309838015094,17.0,0.0,168.0,20.0,5.0,0,22.266011904761893,60.50424331722272,0.4103664552020959,0.061054630203009
ZMYND11,0.0,1809.0,0.2950819672131147,0.0163934426229508,0.0,0.6557377049180327,0.0,0.0163934426229508,0.0,0.0163934426229508,17.770807112723013,625.0,0.002835855,0.000150450931397,52.0,10.723417048171791,0.7618021064083491,0.0462365422172287,0.0294403162598361,0.0136540213902524,0.0596380750520646,24.0,0.0,83.0,8.0,1.0,5,18.442506024096385,85.42311759447546,0.4962547647058823,0.0366998273288161
